,index,Results,GAME_DATE,HOME,AWAY,Odds1,Odds2,Score,prediction
711,11125,1.0,2019-03-06,PHX,NYK,1.59,2.45,107:96,0.4899308383464813
712,3858,0.0,2012-04-14,WAS,CLE,1.45,2.81,89:98,0.5981376767158508
713,10980,0.0,2019-02-09,CHI,WAS,2.11,1.76,125:134,0.48733049631118774
714,14224,0.0,2022-04-08,CHI,CHA,1.73,2.19,117:133,0.4400656819343567
715,4311,1.0,2013-01-09,SAS,LAL,1.07,9.45,108:105,0.8257652521133423
716,9581,1.0,2017-12-26,DET,IND,1.8,2.07,107:83,0.41063591837882996
717,5353,0.0,2014-01-04,POR,PHI,1.09,8.0,99:101,0.7225289344787598
718,5427,0.0,2014-01-15,MIL,MEM,2.91,1.43,77:82,0.4247250258922577
719,8240,1.0,2016-11-17,WAS,NYK,1.47,2.77,119:112,0.6405220627784729
720,5223,0.0,2013-12-17,CLE,POR,2.64,1.52,116:119,0.4497797191143036
721,3803,1.0,2012-04-08,MIA,DET,1.11,7.06,98:75,0.8615647554397583
722,13507,1.0,2021-12-26,MIA,ORL,1.18,5.32,93:83,0.831642746925354
723,7793,1.0,2016-02-18,LAC,SAS,2.09,1.79,105:86,0.46945464611053467
724,7862,0.0,2016-02-27,MIL,DET,1.87,1.98,91:102,0.5744697451591492
725,3187,0.0,2012-01-20,LAC,MIN,1.49,2.69,98:101,0.5431015491485596
726,4541,1.0,2013-02-10,MEM,MIN,1.21,4.66,105:88,0.6506234407424927
727,8066,1.0,2016-03-25,HOU,TOR,1.95,1.89,112:109,0.6286226511001587
728,6410,0.0,2015-01-01,MIN,SAC,2.6,1.53,107:110,0.4745334982872009
729,7500,0.0,2016-01-03,WAS,MIA,2.0,1.86,75:97,0.6664568185806274
730,8905,1.0,2017-03-01,ATL,DAL,1.4,3.1,100:95,0.5796959400177002
731,9365,0.0,2017-11-25,SAC,LAC,2.55,1.56,95:97,0.489519327878952
732,333,1.0,2009-01-07,DEN,MIA,1.42,2.95,108:97,0.7290619611740112
733,2303,1.0,2010-12-16,BKN,WAS,1.37,3.18,97:89,0.6529907584190369
734,5721,1.0,2014-02-27,IND,MIL,1.03,14.64,101:96,0.8971859216690063
735,8784,1.0,2017-01-31,LAL,DEN,1.95,1.9,120:116,0.4797345995903015
736,10587,1.0,2018-12-15,PHX,MIN,3.65,1.31,107:99,0.4148603677749634
737,8594,0.0,2017-01-05,DAL,PHX,1.42,3.0,95:102,0.6879175901412964
738,1141,0.0,2009-12-04,OKC,BOS,2.53,1.55,87:105,0.4970270097255707
739,4904,0.0,2013-04-03,MIL,MIN,1.49,2.71,98:107,0.6079027056694031
740,1940,1.0,2010-03-26,PHX,NYK,1.12,6.83,132:96,0.7916862964630127
741,9416,0.0,2017-12-03,MIA,GSW,5.23,1.18,95:123,0.4115981459617615
742,10024,0.0,2018-03-04,DAL,NOP,2.42,1.61,109:126,0.5394169688224792
743,12286,1.0,2020-12-23,ORL,MIA,2.64,1.51,113:107,0.33197492361068726
744,8930,0.0,2017-03-04,DEN,CHA,1.45,2.9,102:112,0.6401463747024536
745,7162,0.0,2015-10-28,LAL,MIN,1.68,2.25,111:112,0.8184640407562256
746,659,0.0,2009-02-25,SAC,CHA,2.33,1.63,91:98,0.5143926739692688
747,2629,0.0,2011-02-01,SAC,BOS,3.29,1.35,90:95,0.4282342791557312
748,13952,1.0,2022-03-02,NOP,SAC,1.41,3.04,125:95,0.8527651429176331
749,14195,0.0,2022-04-03,SAC,GSW,2.61,1.53,90:109,0.3837679922580719
750,9183,1.0,2017-04-06,ATL,BOS,1.97,1.88,123:116,0.41597044467926025
751,624,1.0,2009-02-21,GSW,OKC,1.27,3.93,133:120,0.6987313032150269
752,11037,1.0,2019-02-23,CHI,BOS,5.31,1.18,126:116,0.32211369276046753
753,13230,1.0,2021-11-15,NYK,IND,1.65,2.31,92:84,0.5389940738677979
754,8826,1.0,2017-02-12,MIN,CHI,1.37,3.3,117:89,0.6862261295318604
755,10524,0.0,2018-12-07,CLE,SAC,2.25,1.69,110:129,0.4557519853115082
756,12107,1.0,2020-02-29,MEM,LAL,5.74,1.16,105:88,0.4165625274181366
757,3060,0.0,2011-04-05,ATL,SAS,2.85,1.44,90:97,0.4937519133090973
758,14202,1.0,2022-04-05,MIA,CHA,1.54,2.59,144:115,0.5801335573196411
759,4055,0.0,2012-12-06,MIA,NYK,1.18,5.32,92:112,0.6909362077713013
760,9996,1.0,2018-02-28,DET,MIL,1.85,2.02,110:87,0.47101864218711853
761,5059,1.0,2013-11-24,OKC,UTA,1.07,9.8,95:73,0.8969517946243286
762,3081,1.0,2011-04-06,SAS,SAC,1.12,6.46,124:92,0.7020290493965149
763,8080,0.0,2016-03-26,PHX,BOS,4.41,1.23,99:102,0.3882092833518982
764,8044,0.0,2016-03-22,NOP,MIA,5.39,1.17,99:113,0.46207287907600403
765,4781,0.0,2013-03-18,BOS,MIA,3.12,1.39,103:105,0.4518270194530487
766,6162,1.0,2014-11-29,ATL,CHA,1.33,3.45,105:75,0.8074569702148438
767,11227,1.0,2019-03-21,ATL,UTA,3.58,1.32,117:114,0.39949747920036316
768,1238,0.0,2009-12-18,GSW,WAS,1.66,2.27,109:118,0.4516579210758209
769,8230,0.0,2016-10-26,ORL,MIA,1.65,2.33,96:108,0.6999639272689819
770,8854,0.0,2017-02-15,ORL,SAS,5.54,1.17,79:107,0.3355948030948639
771,7718,1.0,2016-02-01,UTA,CHI,1.47,2.81,105:96 ,0.7498608231544495
772,9499,0.0,2017-12-15,BOS,UTA,1.5,2.71,95:107,0.6702291965484619
773,302,1.0,2009-01-02,TOR,HOU,2.7,1.47,94:73,0.597486674785614
774,13986,1.0,2022-03-07,DAL,UTA,1.97,1.88,111:103,0.6856029629707336
775,13437,0.0,2021-12-15,DAL,LAL,2.29,1.67,104:107 ,0.5016482472419739
776,2289,1.0,2010-12-14,GSW,MIN,1.63,2.34,108:99,0.48959413170814514
777,10621,1.0,2018-12-20,MIA,HOU,2.25,1.69,101:99,0.49701353907585144
778,8913,1.0,2017-03-01,SAS,IND,1.18,5.33,100:99,0.8428996801376343
779,10562,1.0,2018-12-12,IND,MIL,2.11,1.76,113:97,0.4921782612800598
780,12995,1.0,2021-04-23,CHA,CLE,1.82,2.03,108:102,0.49399369955062866
781,1278,1.0,2009-12-23,MIA,UTA,1.89,1.92,80:70,0.6198147535324097
782,132,1.0,2008-12-07,NYK,DET,3.32,1.33,104:92,0.4649983048439026
783,2362,1.0,2010-12-25,ORL,BOS,1.7,2.21,86:78,0.30417054891586304
784,4,0.0,2008-10-29,GSW,NOP,3.35,1.32,103:108,0.8100534677505493
785,11700,0.0,2019-12-28,LAC,UTA,1.29,3.77,107:120,0.6669600605964661
786,416,1.0,2009-01-19,NYK,CHI,1.79,2.03,102:98,0.6453351378440857
787,9398,0.0,2017-11-30,POR,MIL,1.57,2.51,91:103,0.5214411616325378
788,8292,0.0,2016-11-25,MIL,TOR,2.43,1.61,99:105,0.4986775517463684
789,9295,1.0,2017-11-15,MIN,SAS,1.52,2.66,98:86,0.42365458607673645
790,10663,0.0,2018-12-26,ORL,PHX,1.45,2.87,120:122 ,0.5696614980697632
791,9221,1.0,2017-04-10,POR,SAS,5.36,1.18,99:98,0.5511812567710876
792,7125,0.0,2015-04-12,LAL,DAL,2.88,1.44,106:120,0.4470721185207367
793,3568,0.0,2012-03-10,WAS,POR,2.95,1.42,99:110,0.42925435304641724
794,3925,1.0,2012-04-22,SAS,CLE,1.03,15.83,114:98,0.8379396200180054
795,8824,0.0,2017-02-11,PHI,MIA,2.03,1.84,112:137,0.40822523832321167
796,604,0.0,2009-02-18,MIA,MIN,1.17,5.56,104:111,0.7359040975570679
797,2706,0.0,2011-02-11,UTA,PHX,1.38,3.13,83:95,0.5513818860054016
798,3663,0.0,2012-03-22,SAC,UTA,1.77,2.08,102:103,0.6085866689682007
799,6582,1.0,2015-01-24,POR,WAS,2.37,1.63,103:96,0.6488010883331299
800,1126,0.0,2009-12-02,MIN,MEM,2.33,1.64,95:97,0.4031556248664856
801,14066,1.0,2022-03-18,BKN,POR,1.07,9.25,128:123,0.8663932085037231
802,1024,1.0,2009-04-15,MIA,DET,2.06,1.77,102:96 ,0.696203351020813
803,5716,0.0,2014-02-26,PHI,ORL,2.51,1.57,90:101,0.37667354941368103
804,12377,0.0,2021-01-29,MIN,PHI,4.47,1.23,94:118,0.4326997697353363
805,4417,1.0,2013-01-24,PHX,LAC,3.29,1.36,93:88,0.27494773268699646
806,1210,1.0,2009-12-14,PHI,GSW,1.53,2.59,117:101,0.5905765891075134
807,13563,1.0,2022-01-03,DAL,DEN,1.69,2.26,103:89,0.5777878761291504
808,11640,0.0,2019-12-19,LAC,HOU,1.48,2.77,117:122,0.6696011424064636
809,10858,1.0,2019-01-22,TOR,SAC,1.15,5.87,120:105,0.7313244938850403
810,844,0.0,2009-03-22,MIN,OKC,2.09,1.76,90:97,0.5468565821647644
811,5291,1.0,2013-12-27,ORL,DET,2.54,1.56,109:92,0.45374080538749695
812,3425,1.0,2012-02-18,POR,ATL,1.47,2.75,97:77,0.718838095664978
813,6286,0.0,2014-12-15,PHI,BOS,2.74,1.48,87:105,0.46140342950820923
814,10406,0.0,2018-11-21,BOS,NYK,1.06,10.54,109:117,0.7595545649528503
815,7268,1.0,2015-12-03,MIA,OKC,2.69,1.51,97:95,0.5723222494125366
816,3956,1.0,2012-04-26,WAS,MIA,1.33,3.43,104:70,0.516189455986023
817,10401,0.0,2018-11-20,MIA,BKN,1.67,2.29,92:104,0.43204182386398315
818,7002,1.0,2015-03-27,DEN,UTA,1.76,2.12,107:91,0.4992200434207916
819,11620,0.0,2019-12-16,MIL,DAL,1.15,5.96,116:120,0.7615623474121094
820,5442,1.0,2014-01-17,MEM,SAC,1.44,2.89,91:90,0.5672745108604431
821,4179,0.0,2012-12-22,GSW,LAL,2.05,1.79,115:118 ,0.5784175395965576
822,2622,1.0,2011-01-31,LAC,MIL,1.61,2.37,105:98,0.6282253265380859
823,13077,1.0,2021-05-03,LAL,DEN,2.49,1.58,93:89,0.39684510231018066
824,13647,0.0,2022-01-14,MEM,DAL,1.73,2.19,85:112,0.5917139053344727
825,13853,1.0,2022-02-11,BOS,DEN,1.4,3.1,108:102,0.7327768802642822
826,6415,0.0,2015-01-02,MIL,IND,1.8,2.06,91:94,0.7726539373397827
827,13625,1.0,2022-01-11,MEM,GSW,2.14,1.76,116:108,0.6775200366973877
828,3164,0.0,2012-01-16,NOP,POR,3.03,1.41,77:84,0.49553003907203674
829,3377,1.0,2012-02-12,GSW,HOU,1.83,1.99,106:97,0.559525728225708
830,10834,1.0,2019-01-19,DEN,CLE,1.03,16.32,124:102,0.8211426734924316
831,8614,0.0,2017-01-07,MIN,UTA,2.67,1.52,92:94,0.4842439591884613
832,5943,1.0,2014-03-28,WAS,IND,2.02,1.82,91:78,0.5818677544593811
833,2079,0.0,2010-04-14,BOS,MIL,2.7,1.47,95:106,0.4219014048576355
834,13736,1.0,2022-01-26,CHI,TOR,1.55,2.55,111:105,0.5790428519248962
835,3943,0.0,2012-04-25,PHX,SAS,1.69,2.23,106:110,0.34985700249671936
836,3449,1.0,2012-02-21,MEM,PHI,2.0,1.82,89:76,0.5054152011871338
837,1019,0.0,2009-04-15,CLE,PHI,2.21,1.69,110:111 ,0.80016028881073
838,9263,0.0,2017-11-10,UTA,MIA,1.68,2.28,74:84,0.640337347984314
839,10797,0.0,2019-01-13,WAS,TOR,2.76,1.48,138:140 ,0.5827764272689819
840,14041,1.0,2022-03-14,GSW,WAS,1.14,6.05,126:112,0.7598298788070679
841,4155,1.0,2012-12-19,HOU,PHI,1.33,3.59,125:103,0.7738040089607239
842,6915,0.0,2015-03-15,TOR,POR,1.82,2.04,97:113,0.4844725430011749
843,12221,1.0,2020-08-05,BOS,BKN,1.24,4.34,149:115,0.6521939039230347
844,5302,1.0,2013-12-28,PHX,PHI,1.16,5.76,115:101,0.7891122102737427
845,1042,1.0,2009-11-17,LAL,DET,1.16,5.47,106:93,0.5977810621261597
846,9800,1.0,2018-01-26,MIL,BKN,1.39,3.17,116:91,0.6365399956703186
847,13098,0.0,2021-05-06,CHA,CHI,2.54,1.56,99:120,0.5527431964874268
848,3513,0.0,2012-03-04,CHA,BKN,2.61,1.52,101:104,0.3592289090156555
849,14130,0.0,2022-03-26,NOP,SAS,1.42,3.01,103:107,0.7954303622245789
850,6985,1.0,2015-03-24,SAC,PHI,1.23,4.4,107:106,0.6743478178977966
851,1389,0.0,2010-01-08,SAS,DAL,1.49,2.7,103:112,0.6729782819747925
852,12741,1.0,2021-03-22,MEM,BOS,1.55,2.55,132:126 ,0.4937518537044525
853,9038,1.0,2017-03-18,CHA,WAS,1.6,2.45,98:93,0.5095505118370056
854,2248,0.0,2010-12-08,PHX,MEM,1.57,2.49,98:104 ,0.7265760898590088
855,10531,1.0,2018-12-08,ATL,DEN,2.98,1.42,106:98,0.37513676285743713
856,8659,1.0,2017-01-14,CHI,NOP,1.61,2.41,107:99,0.4811617434024811
857,1711,1.0,2010-02-24,PHX,PHI,1.27,3.89,106:95,0.6819016933441162
858,13737,1.0,2022-01-26,CLE,MIL,2.47,1.59,115:99,0.589340329170227
859,11059,1.0,2019-02-25,MIN,SAC,1.62,2.37,112:105,0.636103093624115
860,9194,1.0,2017-04-07,MEM,NYK,1.09,8.54,101:88,0.6859902143478394
861,30,1.0,2008-11-23,DEN,CHI,1.2,4.55,114:101,0.7772513628005981
862,12372,1.0,2021-01-28,DET,LAL,3.58,1.32,107:92,0.4045235216617584
863,11284,1.0,2019-03-29,BOS,IND,1.34,3.42,114:112,0.8207454681396484
864,2149,1.0,2010-11-26,DEN,CHI,1.43,2.9,98:97,0.5570916533470154
865,2786,0.0,2011-02-26,LAC,BOS,3.88,1.27,92:99,0.4955049455165863
866,272,1.0,2008-12-29,DET,ORL,2.29,1.62,88:82,0.4312913417816162
867,4372,0.0,2013-01-18,DAL,OKC,2.88,1.45,114:117 ,0.371245801448822
868,14054,0.0,2022-03-16,CLE,PHI,2.44,1.6,114:118,0.49028414487838745
869,8139,0.0,2016-04-03,MIL,CHI,1.76,2.13,98:102,0.6716552972793579
870,41,1.0,2008-11-25,LAL,BKN,1.03,11.0,120:93,0.732200026512146
871,1904,0.0,2010-03-22,BKN,MIA,3.42,1.33,89:99,0.3651390075683594
872,1035,1.0,2009-10-28,DEN,UTA,1.42,2.95,114:105,0.6588227152824402
873,6652,0.0,2015-02-03,NYK,BOS,1.95,1.89,97:108,0.4845450818538666
874,13170,1.0,2021-05-15,BKN,CHI,1.14,6.05,105:91,0.6108347177505493
875,10905,0.0,2019-01-29,HOU,NOP,1.07,9.52,116:121,0.5989147424697876
876,5640,1.0,2014-02-12,LAC,POR,1.21,4.7,122:117,0.7607371807098389
877,3215,0.0,2012-01-23,NOP,SAS,2.58,1.53,102:104,0.42685577273368835
878,8931,1.0,2017-03-04,HOU,MEM,1.25,4.21,123:108,0.7130529284477234
879,4930,1.0,2013-04-06,SAS,ATL,1.15,5.85,99:97,0.7234200239181519
880,9444,1.0,2017-12-07,BKN,OKC,3.39,1.35,100:95,0.6318819522857666
881,12233,1.0,2020-08-07,BKN,SAC,2.79,1.47,119:106,0.5707116723060608
882,14142,1.0,2022-03-28,CLE,ORL,1.26,4.05,107:101,0.7494666576385498
883,8567,1.0,2017-01-01,IND,ORL,1.43,2.97,117:104,0.5677522420883179
884,812,1.0,2009-03-18,HOU,DET,1.2,4.88,106:101 ,0.8055201172828674
885,3546,1.0,2012-03-07,TOR,HOU,2.02,1.82,116:98,0.5072171092033386
886,13245,1.0,2021-11-17,POR,CHI,1.62,2.38,112:107,0.5746333599090576
887,3845,1.0,2012-04-13,NOP,UTA,2.51,1.55,96:85,0.47768574953079224
888,6117,1.0,2014-11-22,HOU,DAL,2.56,1.55,95:92,0.41343972086906433
889,4046,0.0,2012-12-05,CHA,NYK,3.72,1.3,98:100,0.3998197913169861
890,6281,1.0,2014-12-14,WAS,UTA,1.13,6.65,93:84,0.7715860605239868
891,11380,0.0,2019-04-10,NYK,DET,4.3,1.24,89:115,0.48803773522377014
892,1038,1.0,2009-10-28,MIN,BKN,2.07,1.77,95:93,0.47774675488471985
893,5406,0.0,2014-01-11,PHI,NYK,2.73,1.49,92:102,0.36596065759658813
894,557,1.0,2009-02-08,MIA,CHA,1.27,3.88,96:92,0.6897733807563782
895,12697,1.0,2021-03-17,CLE,BOS,3.63,1.31,117:110,0.35951513051986694
896,2400,0.0,2010-12-31,BOS,NOP,1.42,3.01,81:83,0.8059651851654053
897,12192,0.0,2020-07-31,BKN,ORL,3.63,1.31,118:128,0.5419682860374451
898,613,0.0,2009-02-20,CHA,ORL,2.12,1.75,80:92,0.5282231569290161
899,12756,0.0,2021-03-24,OKC,MEM,3.28,1.36,107:116,0.40430474281311035
900,1104,1.0,2009-11-29,LAL,BKN,1.05,10.9,106:87,0.856440007686615
901,7561,1.0,2016-01-12,IND,PHX,1.1,7.6,116:97,0.699552059173584
902,12548,0.0,2021-02-20,MEM,PHX,3.15,1.39,97:128,0.4677562415599823
903,1529,0.0,2010-01-27,IND,LAL,3.08,1.39,96:118,0.4677301049232483
904,3427,1.0,2012-02-19,CLE,SAC,1.78,2.05,93:92,0.6964309215545654
905,13408,0.0,2021-12-10,OKC,LAL,2.42,1.6,95:116,0.44105198979377747
906,4798,0.0,2013-03-20,DAL,BKN,1.58,2.47,96:113,0.6555391550064087
907,10007,1.0,2018-03-02,CHI,DAL,2.14,1.76,108:100,0.5450304746627808
908,4379,0.0,2013-01-19,ATL,SAS,2.51,1.57,93:98,0.45140311121940613
909,4190,1.0,2012-12-23,SAC,POR,1.88,1.95,108:96,0.45672059059143066
910,1237,0.0,2009-12-18,DAL,HOU,1.43,2.91,108:116 ,0.7665263414382935
911,1826,1.0,2010-03-12,CHA,LAC,1.15,5.65,106:98,0.8245788812637329
912,5212,1.0,2013-12-15,PHX,GSW,1.98,1.86,106:102,0.6188287138938904
913,8285,0.0,2016-11-25,BOS,SAS,2.33,1.65,103:109,0.46062734723091125
914,6636,1.0,2015-01-31,MIL,POR,2.11,1.77,95:88,0.6358983516693115
915,4317,1.0,2013-01-11,BKN,PHX,1.3,3.7,99:79,0.7410954236984253
916,4392,0.0,2013-01-21,CHA,HOU,3.53,1.3,94:100,0.41972821950912476
917,7923,0.0,2016-03-06,MEM,PHX,1.19,5.03,100:109,0.9078578948974609
918,13,1.0,2008-11-18,GSW,POR,2.0,1.81,111:106,0.42770451307296753
919,11374,1.0,2019-04-10,BKN,MIA,1.5,2.71,113:94,0.6932379007339478
920,3946,0.0,2012-04-26,CHA,NYK,2.87,1.44,84:104,0.28529489040374756
921,1399,1.0,2010-01-10,LAC,MIA,1.83,1.99,94:84,0.4982147812843323
922,6489,1.0,2015-01-11,SAC,CLE,1.63,2.36,103:84,0.5165999531745911
923,9273,1.0,2017-11-11,WAS,ATL,1.19,4.95,113:94,0.8564038276672363
924,14000,0.0,2022-03-09,CHA,BOS,3.26,1.37,101:115,0.28560149669647217
925,10324,1.0,2018-10-18,POR,LAL,1.67,2.3,128:119,0.4819032549858093
926,2526,0.0,2011-01-19,CLE,PHX,3.71,1.29,98:106,0.4412344992160797
927,9923,0.0,2018-02-12,DET,NOP,1.64,2.33,103:118,0.6123861074447632
928,3136,0.0,2011-12-25,LAL,CHI,2.66,1.5,87:88,0.9018784761428833
929,3202,0.0,2012-01-21,NYK,DEN,2.15,1.73,114:119 ,0.41639143228530884
930,4257,0.0,2013-01-02,OKC,BKN,1.17,5.34,93:110,0.790791928768158
931,9370,1.0,2017-11-26,MIN,PHX,1.15,6.0,119:108,0.7780566215515137
932,5357,0.0,2014-01-05,DAL,NYK,1.36,3.35,80:92,0.7059780955314636
933,9121,1.0,2017-03-29,LAC,WAS,1.38,3.23,133:124,0.6769177913665771
934,6273,0.0,2014-12-13,PHI,MEM,5.6,1.16,115:120 ,0.34071460366249084
935,11065,0.0,2019-02-27,BKN,WAS,1.47,2.78,116:125,0.5812424421310425
936,489,1.0,2009-01-30,IND,MIA,1.55,2.6,114:103,0.6970064043998718
937,8934,0.0,2017-03-04,PHI,DET,2.95,1.43,106:136,0.5448582172393799
938,7016,1.0,2015-03-28,POR,DEN,1.23,4.41,120:114,0.7236580848693848
939,418,1.0,2009-01-19,POR,MIL,1.35,3.22,102:85,0.5784007906913757
940,417,0.0,2009-01-19,PHI,DAL,1.58,2.42,93:95,0.6755586266517639
941,10253,1.0,2018-04-04,NOP,MEM,1.08,9.47,123:95,0.814630389213562
942,8360,1.0,2016-12-04,NYK,SAC,1.83,2.04,106:98,0.5210956335067749
943,9845,0.0,2018-02-01,SAS,HOU,2.16,1.74,91:102,0.5088189840316772
944,10329,0.0,2018-11-09,ATL,DET,2.82,1.46,109:124,0.4874693751335144
945,11036,0.0,2019-02-23,CHA,BKN,1.63,2.38,115:117,0.7570267915725708
946,13236,1.0,2021-11-17,ATL,BOS,1.5,2.7,110:99,0.5805536508560181
947,2682,0.0,2011-02-08,OKC,MEM,1.3,3.63,101:105 ,0.6327605247497559
948,6600,0.0,2015-01-27,DAL,MEM,1.42,3.0,90:109,0.6770923733711243
949,4373,0.0,2013-01-18,DEN,WAS,1.14,6.0,108:112,0.7863649129867554
950,4173,0.0,2012-12-21,NYK,CHI,1.37,3.27,106:110,0.7125817537307739
951,12361,0.0,2021-01-27,CHA,IND,2.27,1.68,106:116,0.486831396818161
952,1786,0.0,2010-03-06,CHI,DAL,1.85,1.96,116:122,0.45284390449523926
953,4283,0.0,2013-01-05,ORL,NYK,3.16,1.38,106:114,0.4045809507369995
954,6682,1.0,2015-02-06,TOR,LAC,1.96,1.88,123:107,0.39122435450553894
955,11239,0.0,2019-03-22,TOR,OKC,1.77,2.12,109:116,0.7624187469482422
956,6640,0.0,2015-01-31,WAS,TOR,1.47,2.77,116:120 ,0.6053937673568726
957,9670,1.0,2018-01-07,PHX,OKC,3.99,1.27,114:100,0.4212985336780548
958,7287,0.0,2015-12-05,TOR,GSW,3.69,1.3,109:112,0.4584069550037384
959,10959,1.0,2019-02-06,DAL,CHA,1.44,2.91,99:93,0.684618353843689
960,1037,1.0,2009-10-28,MIA,NYK,1.47,2.78,115:93,0.585488498210907
961,4540,1.0,2013-02-10,BOS,DEN,1.76,2.12,118:114 ,0.5123943090438843
962,433,1.0,2009-01-22,LAL,WAS,1.04,11.0,117:97,0.8232440948486328
963,8128,0.0,2016-04-02,CHI,DET,1.66,2.31,90:94,0.49185287952423096
964,3511,1.0,2012-03-03,WAS,CLE,1.58,2.47,101:98,0.5554062128067017
965,2434,1.0,2011-01-04,NYK,SAS,2.89,1.43,128:115,0.38223814964294434
966,7177,1.0,2015-11-18,ORL,MIN,1.49,2.73,104:101 ,0.4435018301010132
967,10579,0.0,2018-12-14,PHI,IND,1.71,2.22,101:113,0.6033957600593567
968,12761,1.0,2021-03-24,UTA,BKN,1.1,7.6,118:88,0.5889050960540771
969,1365,0.0,2010-01-05,PHI,WAS,1.46,2.77,97:104,0.48699358105659485
970,13818,1.0,2022-02-06,DAL,ATL,1.93,1.93,103:94,0.6135132908821106
971,11222,0.0,2019-03-20,OKC,TOR,1.5,2.69,114:123 ,0.429330050945282
972,236,0.0,2008-12-23,IND,BKN,1.69,2.16,107:108,0.41432344913482666
973,7550,0.0,2016-01-10,LAL,UTA,2.42,1.61,74:86,0.5829497575759888
974,8691,1.0,2017-01-18,PHI,TOR,2.93,1.43,94:89,0.49399369955062866
975,1485,1.0,2010-01-22,BOS,POR,1.11,6.83,98:95 ,0.6717447638511658
976,10187,1.0,2018-03-26,PHI,DEN,1.47,2.81,123:104,0.653699517250061
977,9989,0.0,2018-02-27,DEN,LAC,1.47,2.81,120:122,0.5402424931526184
978,5254,1.0,2013-12-21,GSW,LAL,1.07,9.61,102:83,0.7324832677841187
979,8143,0.0,2016-04-03,PHX,UTA,4.96,1.19,86:101,0.3970150649547577
980,11459,0.0,2019-11-24,HOU,DAL,1.45,2.88,123:137,0.42589882016181946
981,11332,1.0,2019-04-04,SAC,CLE,1.2,4.94,117:104,0.808077335357666
982,3642,1.0,2012-03-20,HOU,LAL,2.27,1.66,107:104,0.5692390203475952
983,1281,1.0,2009-12-23,ORL,HOU,1.21,4.6,102:87,0.7564871311187744
984,5203,1.0,2013-12-14,MIA,CLE,1.08,8.88,114:107,0.8506070971488953
985,7650,1.0,2016-01-23,POR,LAL,1.12,7.03,121:103,0.8422869443893433
986,5797,1.0,2014-03-09,LAL,OKC,8.21,1.09,114:110,0.29087162017822266
987,5174,0.0,2013-12-10,LAL,PHX,1.67,2.29,108:114,0.4807240962982178
988,196,1.0,2008-12-16,POR,SAC,1.1,7.75,109:77,0.8683328628540039
989,9553,1.0,2017-12-22,DET,NYK,1.37,3.25,104:101,0.5974861979484558
990,3823,1.0,2012-04-10,WAS,ORL,2.73,1.48,93:85,0.393130362033844
991,5949,1.0,2014-03-29,WAS,ATL,1.41,3.02,101:97,0.7154412865638733
992,8673,1.0,2017-01-16,GSW,CLE,1.25,4.17,126:91,0.743669867515564
993,1348,0.0,2010-01-02,UTA,DEN,1.31,3.54,95:105,0.6842666864395142
994,8712,0.0,2017-01-21,CLE,SAS,1.6,2.45,115:118 ,0.4254080057144165
995,8516,0.0,2016-12-25,NYK,BOS,2.18,1.73,114:119,0.3422960340976715
996,6320,1.0,2014-12-20,CHA,UTA,1.6,2.43,104:86,0.4762958884239197
997,2801,1.0,2011-02-28,DEN,ATL,1.38,3.15,100:90,0.7680205702781677
998,9381,0.0,2017-11-28,MIN,WAS,1.47,2.8,89:92,0.5371354222297668
999,12094,1.0,2020-02-28,ATL,BKN,2.18,1.72,141:118,0.39852020144462585
1000,9073,0.0,2017-03-22,SAC,MIL,2.83,1.46,98:116,0.38562944531440735
1001,618,0.0,2009-02-20,MIL,CLE,3.71,1.29,103:111,0.494561105966568
1002,9578,1.0,2017-12-25,OKC,HOU,1.79,2.09,112:107,0.448325514793396
1003,7520,1.0,2016-01-06,OKC,MEM,1.27,3.96,112:94,0.7471996545791626
1004,1866,1.0,2010-03-17,BOS,NYK,1.21,4.62,109:97,0.6842579245567322
1005,9757,0.0,2018-01-20,CLE,OKC,1.68,2.27,124:148,0.5362971425056458
1006,3263,0.0,2012-01-29,NOP,ATL,2.18,1.71,72:94,0.5364305377006531
1007,2282,1.0,2010-12-13,MEM,POR,1.62,2.37,86:73,0.5242185592651367
1008,851,1.0,2009-03-23,MIA,MEM,1.19,5.06,94:82,0.685724139213562
1009,77,0.0,2008-11-29,SAC,DAL,2.45,1.55,78:101,0.40111181139945984
1010,10893,0.0,2019-01-27,MIN,UTA,2.84,1.46,111:125,0.45472386479377747
1011,9835,1.0,2018-01-31,BKN,PHI,3.59,1.32,116:108,0.38849925994873047
1012,7754,0.0,2016-02-06,MEM,DAL,1.48,2.77,110:114 ,0.7506200075149536
1013,8015,0.0,2016-03-18,ORL,CLE,5.36,1.17,103:109,0.41465896368026733
1014,5804,1.0,2014-03-10,MIL,ORL,1.95,1.87,105:98,0.7147838473320007
1015,12482,0.0,2021-02-11,HOU,MIA,2.11,1.78,94:101,0.5616329312324524
1016,10694,1.0,2018-12-30,TOR,CHI,1.16,5.84,95:89,0.7611047029495239
1017,8306,1.0,2016-11-27,DAL,NOP,2.81,1.47,91:81,0.45726630091667175
1018,745,0.0,2009-03-09,DEN,HOU,1.54,2.57,95:97,0.564806342124939
1019,10664,1.0,2018-12-26,SAS,DEN,1.56,2.52,111:103,0.7145808935165405
1020,13506,0.0,2021-12-26,LAC,DEN,2.39,1.63,100:103,0.5075081586837769
1021,10279,0.0,2018-04-08,CHA,IND,2.0,1.86,117:123,0.7070845365524292
